item_id,user_no,sales_type,보증금액,월세금액,전용면적_m2,공급면적_m2,local1,local2,local3,random_location,floor,updated_at,approve_date,residence_type,approve_year,random_lat,random_long,is_underground
37964113,303647,월세,300,28.0,29.75,29.75,경기도,시흥시,정왕동,"37.34869951429678,126.74494872163197",1,2023-09-04 16:40:42,20040615,단독주택,2004,37.34869951429678,126.74494872163197,0
38018390,303647,월세,200,26.0,26.44,26.44,경기도,시흥시,정왕동,"37.354028492315486,126.74133153512817",5,2023-09-08 17:08:01,2012,단독주택,2012,37.354028492315486,126.74133153512817,0
38028809,457146,월세,100,38.0,29.75,29.75,경기도,시흥시,정왕동,"37.34988340277894,126.74221263365847",3,2023-09-09 16:38:14,20030205,단독주택,2003,37.34988340277894,126.74221263365847,0
37955419,950935,월세,90,30.0,26.45,26.45,경기도,시흥시,정왕동,"37.353759489138625,126.74070604373944",3,2023-09-06 13:30:02,2007.12.31일,단독주택,2007,37.353759489138625,126.74070604373944,0
37602915,2456045,월세,500,30.0,26.44,26.44,경기도,시흥시,정왕동,"37.35335080808388,126.7472275867708",3,2023-08-30 10:37:07,20150223,단독주택,2015,37.35335080808388,126.7472275867708,0
37965417,19892938,월세,300,30.0,29.75,29.75,경기도,시흥시,정왕동,"37.35374510887068,126.74056540423526",3,2023-09-11 15:00:11,2007070,단독주택,2007,37.35374510887068,126.74056540423526,0
38025471,959581,월세,200,26.0,26.45,26.45,경기도,시흥시,정왕동,"37.34937128801714,126.74437342925802",3,2023-09-09 12:50:59,2001.09.12,단독주택,2001,37.34937128801714,126.74437342925802,0
38011400,457146,월세,300,30.0,29.75,29.75,경기도,시흥시,정왕동,"37.35423869253307,126.74718757006504",4,2023-09-08 11:26:50,20140728,단독주택,2014,37.35423869253307,126.74718757006504,0
37970796,17862973,월세,300,30.0,33.06,33.06,경기도,시흥시,정왕동,"37.352318710403644,126.74527491320414",4,2023-09-08 09:55:32,20040923,2종근생,2004,37.352318710403644,126.74527491320414,0
37721687,959581,월세,300,30.0,26.45,26.45,경기도,시흥시,정왕동,"37.353724814437506,126.74186441633192",2,2023-09-11 12:33:30,2014.08.19,근린생활시설 및 주택,2014,37.353724814437506,126.74186441633192,0
37977092,457146,월세,300,38.0,33.06,33.06,경기도,시흥시,정왕동,"37.35294104112705,126.74342018535954",3,2023-09-06 15:07:41,20110413,단독주택,2011,37.35294104112705,126.74342018535954,0
37847763,950935,전세,2900,,23.14,23.14,경기도,시흥시,정왕동,"37.35371465646774,126.74204154705825",2,2023-09-02 17:30:51,2012.5.21일,공동주택,2012,37.35371465646774,126.74204154705825,0
37582308,3953986,월세,300,41.0,26.45,26.45,경기도,시흥시,정왕동,"37.353608036265186,126.73882854711403",3,2023-08-18 19:01:24,2013.09.13,단독주택,2013,37.353608036265186,126.73882854711403,0
37957630,303647,월세,300,29.0,29.75,29.75,경기도,시흥시,정왕동,"37.34501782803876,126.74230322820463",3,2023-09-04 12:17:35,2001.03.06,단독주택,2001,37.34501782803876,126.74230322820463,0
38010413,457146,월세,300,30.0,26.45,26.45,경기도,시흥시,정왕동,"37.35361642198168,126.74358832775292",1,2023-09-09 17:52:31,2011.9.20,단독주택,2011,37.35361642198168,126.74358832775292,0
38034784,1561224,월세,200,24.0,26.45,26.45,경기도,시흥시,정왕동,"37.34595149210178,126.74980150213997",2,2023-09-11 10:07:53,20010413,단독주택,2001,37.34595149210178,126.74980150213997,0
37624616,3953986,월세,300,30.0,26.45,26.45,경기도,시흥시,정왕동,"37.35340746084399,126.73946574788067",3,2023-09-06 12:32:48,2013.05.21,단독주택,2013,37.35340746084399,126.73946574788067,0
37978125,3865796,월세,200,28.0,23.14,23.14,경기도,시흥시,정왕동,"37.351820342707214,126.74480271823687",2,2023-09-11 15:13:52,20100623,단독주택,2010,37.351820342707214,126.74480271823687,0
38038505,19892938,월세,300,28.0,29.75,29.75,경기도,시흥시,정왕동,"37.348860300625226,126.74422258297001",1,2023-09-11 15:00:36,20011211,단독주택,2001,37.348860300625226,126.74422258297001,0
38006398,3148138,월세,300,38.0,33.06,33.06,경기도,시흥시,정왕동,"37.35293639795834,126.74279812714578",3,2023-09-10 16:01:12,2011.04.13,단독주택,2011,37.35293639795834,126.74279812714578,0
37999969,3148138,월세,300,35.0,26.45,26.45,경기도,시흥시,정왕동,"37.353126030250515,126.74383778029573",2,2023-09-08 17:20:42,2011.06.21,단독주택,2011,37.353126030250515,126.74383778029573,0
38037036,1561224,월세,60,23.0,23.14,23.14,경기도,시흥시,정왕동,"37.349255878903634,126.74449772063792",2,2023-09-11 11:18:59,20010818,단독주택,2001,37.349255878903634,126.74449772063792,0
37992033,959581,월세,200,27.0,26.45,26.45,경기도,시흥시,정왕동,"37.34815784304525,126.74322281405402",3,2023-09-06 16:52:03,2002.03.25,단독주택,2002,37.34815784304525,126.74322281405402,0
38030651,2676506,월세,600,30.0,29.75,29.75,경기도,시흥시,정왕동,"37.35241137414963,126.74574650801635",3,2023-09-09 20:20:40,2007.12.6,단독주택,2007,37.35241137414963,126.74574650801635,0
38006304,3148138,월세,300,30.0,29.75,29.75,경기도,시흥시,정왕동,"37.352181150730395,126.74520576354391",4,2023-09-07 17:41:04,2006.09.27,단독주택,2006,37.352181150730395,126.74520576354391,0
37609815,3953986,월세,300,30.0,26.45,26.45,경기도,시흥시,정왕동,"37.35424297145764,126.74721750423119",2,2023-09-08 18:02:21,2014.07.28,단독주택,2014,37.35424297145764,126.74721750423119,0
37923823,1328580,월세,400,30.0,26.0,26.0,경기도,시흥시,정왕동,"37.347266314331016,126.7419120892581",1,2023-09-01 10:08:56,20141127,단독주택,2014,37.347266314331016,126.7419120892581,0
38011493,457146,월세,200,28.0,26.45,26.45,경기도,시흥시,정왕동,"37.35336388581747,126.74756887059289",4,2023-09-08 11:29:58,20070716,단독주택,2007,37.35336388581747,126.74756887059289,0
37900938,10884184,월세,200,28.0,26.45,26.45,경기도,시흥시,정왕동,"37.34719647129828,126.74228519060885",2,2023-09-11 11:54:21,2003. 09. 25,단독주택,2003,37.34719647129828,126.74228519060885,0
37413166,194432,월세,500,50.0,39.67,39.67,경기도,시흥시,정왕동,"37.35313506613171,126.74644946904859",5,2023-08-16 10:36:17,20190910,단독주택,2019,37.35313506613171,126.74644946904859,0
37742147,2456045,월세,300,29.0,26.45,26.45,경기도,시흥시,정왕동,"37.3537077348682,126.73977660597845",3,2023-08-28 14:52:14,20070517,단독주택,2007,37.3537077348682,126.73977660597845,0
38027399,3865796,월세,500,45.0,29.75,29.75,경기도,시흥시,정왕동,"37.35388848627236,126.73940791287458",1,2023-09-11 14:31:35,20130514,단독주택,2013,37.35388848627236,126.73940791287458,0
37412170,3953986,월세,300,30.0,26.45,26.45,경기도,시흥시,정왕동,"37.353773590965844,126.74746279408998",3,2023-08-18 18:18:22,2014.08.04,단독주택,2014,37.353773590965844,126.74746279408998,0
38040338,1561224,월세,100,24.0,23.14,23.14,경기도,시흥시,정왕동,"37.344864026995516,126.74116519669307",1,2023-09-11 16:54:55,20010817,단독주택,2001,37.344864026995516,126.74116519669307,0
38003825,1561224,월세,200,22.0,26.45,26.45,경기도,시흥시,정왕동,"37.34979859676599,126.74414767938325",2,2023-09-08 17:06:03,20020501,단독주택,2002,37.34979859676599,126.74414767938325,0
37857805,303647,월세,300,24.0,23.14,23.14,경기도,시흥시,정왕동,"37.35350073367859,126.74470282938252",3,2023-08-25 21:30:01,20110923,단독주택,2011,37.35350073367859,126.74470282938252,0
38006824,2644235,월세,300,30.0,26.45,26.45,경기도,시흥시,정왕동,"37.34665848242982,126.74452652901371",1,2023-09-08 18:58:04,2015   11  30,단독주택,2015,37.34665848242982,126.74452652901371,0
37959166,303647,월세,200,28.0,26.45,26.45,경기도,시흥시,정왕동,"37.35131023615479,126.74482832092129",2,2023-09-04 13:16:57,20100623,단독주택,2010,37.35131023615479,126.74482832092129,0
38026839,303647,월세,500,30.0,29.7521,29.7521,경기도,시흥시,정왕동,"37.35013991673746,126.74181948817437",3,2023-09-09 14:22:48,20010310,단독주택,2001,37.35013991673746,126.74181948817437,0
37746416,194432,월세,200,27.0,23.14,23.14,경기도,시흥시,정왕동,"37.35131922432446,126.74483489084278",5,2023-08-25 11:49:07,2010.06.23,단독주택,2010,37.35131922432446,126.74483489084278,0
38037245,959581,월세,500,38.0,36.36,36.36,경기도,시흥시,정왕동,"37.35393041619716,126.74276803493424",5,2023-09-11 11:25:52,2011.01.07,근린생활시설 및 주택,2011,37.35393041619716,126.74276803493424,0
38006364,2864681,월세,300,30.0,29.75,29.75,경기도,시흥시,정왕동,"37.352915218071466,126.7442342134649",3,2023-09-07 17:44:05,2011.11.18,단독주택,2011,37.352915218071466,126.7442342134649,0
37890445,1328580,월세,200,29.0,26.0,26.0,경기도,시흥시,정왕동,"37.34483998177461,126.74364909508022",3,2023-09-05 12:17:18,1996.12.19,근린생활시설,1996,37.34483998177461,126.74364909508022,0
37819919,959581,월세,300,27.0,29.75,29.75,경기도,시흥시,정왕동,"37.352852115581705,126.74449012932244",1,2023-08-29 14:46:27,20110927,제1종근긴생활시설,2011,37.352852115581705,126.74449012932244,0
37841636,5435754,전세,4500,,29.75,29.75,경기도,시흥시,정왕동,"37.35315636127828,126.74379338434697",2,2023-08-25 10:40:38,2011.06.21,단독주택,2011,37.35315636127828,126.74379338434697,0
37926557,959581,월세,300,30.0,29.75,29.75,경기도,시흥시,정왕동,"37.35293407310844,126.7377543863689",4,2023-09-06 14:25:11,2003.08.04,근린생활시설 및 다세대주택,2003,37.35293407310844,126.7377543863689,0
38025280,457146,월세,80,30.0,26.45,26.45,경기도,시흥시,정왕동,"37.34878848014576,126.74397642580531",1,2023-09-11 16:07:46,20021016,단독주택,2002,37.34878848014576,126.74397642580531,0
37614769,194432,월세,300,41.0,29.75,29.75,경기도,시흥시,정왕동,"37.35307063764967,126.73942971153649",3,2023-08-31 14:50:35,20130913,단독주택,2013,37.35307063764967,126.73942971153649,0
38023442,17862973,월세,200,30.0,19.83,19.83,경기도,시흥시,정왕동,"37.353325992965964,126.7384790919924",3,2023-09-09 10:55:09,20140116,공동주택,2014,37.353325992965964,126.7384790919924,0
37909127,303647,월세,500,30.0,29.75,29.75,경기도,시흥시,정왕동,"37.35353732631046,126.74658722970213",4,2023-08-30 21:32:51,20150424,단독주택,2015,37.35353732631046,126.74658722970213,0
37921306,303647,월세,200,26.0,29.75,29.75,경기도,시흥시,정왕동,"37.35369921421455,126.74698197367252",3,2023-08-31 20:47:09,20110119,단독주택,2011,37.35369921421455,126.74698197367252,0
38018811,1638157,월세,300,30.0,19.83,19.83,경기도,시흥시,정왕동,"37.35262201314263,126.74647690126308",3,2023-09-08 17:30:32,2019년9월10일,1종근생,2019,37.35262201314263,126.74647690126308,0
38027793,457146,월세,200,30.0,29.75,29.75,경기도,시흥시,정왕동,"37.34879764740646,126.74332652323271",1,2023-09-09 17:35:20,20021016,단독주택,2002,37.34879764740646,126.74332652323271,0
38044139,457146,월세,200,30.0,26.45,26.45,경기도,시흥시,정왕동,"37.349249510921695,126.74397258106713",3,2023-09-11 16:07:27,2001.11.09,단독주택,2001,37.349249510921695,126.74397258106713,0
38003053,457146,월세,300,30.0,26.45,26.45,경기도,시흥시,정왕동,"37.3533511721261,126.74635730014924",3,2023-09-07 15:10:58,20041228,단독주택,2004,37.3533511721261,126.74635730014924,0
38039282,3865796,월세,200,28.0,28.1,28.1,경기도,시흥시,정왕동,"37.353383777064074,126.74743771920657",2,2023-09-11 18:20:35,20071228,단독주택,2007,37.353383777064074,126.74743771920657,0
37840697,10884184,월세,300,30.0,26.45,26.45,경기도,시흥시,정왕동,"37.347272876939016,126.74158673839108",2,2023-09-03 10:52:40,2001. 09. 25,단독주택,2001,37.347272876939016,126.74158673839108,0
37971807,10884184,월세,200,20.0,23.14,23.14,경기도,시흥시,정왕동,"37.35340618138982,126.74372848712586",1,2023-09-11 16:10:45,2012. 01. 11,제2종근린생활시설,2012,37.35340618138982,126.74372848712586,0
37996999,457146,월세,1000,38.0,33.06,33.06,경기도,시흥시,정왕동,"37.353084907973845,126.73924478371902",4,2023-09-09 17:48:39,20080430,단독주택,2008,37.353084907973845,126.73924478371902,0
38020533,3865796,월세,300,30.0,26.45,26.45,경기도,시흥시,정왕동,"37.35314189187543,126.74298933424045",1,2023-09-09 09:37:03,20110920,단독주택,2011,37.35314189187543,126.74298933424045,0
37928599,959581,전세,5500,,23.14,23.14,경기도,시흥시,정왕동,"37.35401896849999,126.73854820610364",3,2023-09-06 14:22:32,2012.01.13,도시형생활주택(원룸형),2012,37.35401896849999,126.73854820610364,0
38046633,3953986,월세,300,30.0,26.45,26.45,경기도,시흥시,정왕동,"37.35308607381052,126.73925045430067",3,2023-09-11 18:02:15,2008.04.30,단독주택,2008,37.35308607381052,126.73925045430067,0
37968107,19186853,월세,400,41.0,26.45,26.45,경기도,시흥시,정왕동,"37.35364793909645,126.73863335790516",2,2023-09-09 16:49:13,2014.12.03,단독주택,2014,37.35364793909645,126.73863335790516,0
37999039,5208753,월세,200,25.0,26.45,26.45,경기도,시흥시,정왕동,"37.352880522448956,126.7436909095383",1,2023-09-07 12:16:35,2012-1-11,단독주택,2012,37.352880522448956,126.7436909095383,0
38018158,959581,전세,4000,,29.75,29.75,경기도,시흥시,정왕동,"37.347489419349934,126.74659283086044",3,2023-09-08 16:56:57,20190131,단독주택,2019,37.347489419349934,126.74659283086044,0
38023459,457146,월세,100,37.0,29.75,29.75,경기도,시흥시,정왕동,"37.35396825649688,126.74763072063668",3,2023-09-09 10:55:53,20130521,단독주택,2013,37.35396825649688,126.74763072063668,0
37860919,1328580,월세,300,30.0,29.0,29.0,경기도,시흥시,정왕동,"37.34851579522544,126.74670709702228",4,2023-08-26 12:05:52,20150909,근린생활시설,2015,37.34851579522544,126.74670709702228,0
38031528,457146,월세,500,40.0,33.0578,33.0578,경기도,시흥시,정왕동,"37.35422514405743,126.74720054299766",5,2023-09-10 11:27:44,20140728,단독주택,2014,37.35422514405743,126.74720054299766,0
37860309,17862973,월세,300,30.0,33.06,33.06,경기도,시흥시,정왕동,"37.35280390277273,126.74528281914232",3,2023-09-05 11:07:38,20040923,단독주택,2004,37.35280390277273,126.74528281914232,0
38018296,10884184,월세,200,24.0,23.14,23.14,경기도,시흥시,정왕동,"37.345562845351616,126.74282070500352",1,2023-09-11 13:37:07,2000. 01. 27,단독주택,2000,37.345562845351616,126.74282070500352,0
38041237,2676506,월세,100,41.0,26.45,26.45,경기도,시흥시,정왕동,"37.350287723222145,126.7422163185932",1,2023-09-11 14:06:04,2002.9.13,단독주택,2002,37.350287723222145,126.7422163185932,0
37815231,959581,월세,500,30.0,26.45,26.45,경기도,시흥시,정왕동,"37.3526140174147,126.74709348006903",2,2023-09-06 14:26:20,2019.09.10,단독주택,2019,37.3526140174147,126.74709348006903,0
37991791,959581,월세,300,28.0,29.75,29.75,경기도,시흥시,정왕동,"37.348358968778506,126.74418237813413",1,2023-09-06 16:40:01,2001.12.11,단독주택,2001,37.348358968778506,126.74418237813413,0
37288231,959581,전세,5500,,39.67,39.67,경기도,시흥시,정왕동,"37.35280356884541,126.73940411253784",2,2023-09-06 14:23:08,2004.12.31,근린생활시설 및 주택,2004,37.35280356884541,126.73940411253784,0
37840041,2456045,월세,600,25.0,26.45,26.45,경기도,시흥시,정왕동,"37.3542255279731,126.73960299776186",2,2023-08-24 14:50:11,2008.10.06,단독주택,2008,37.3542255279731,126.73960299776186,0
38037590,959581,월세,500,35.0,29.75,29.75,경기도,시흥시,정왕동,"37.35270463269582,126.74086993660721",5,2023-09-11 11:38:48,2011.11.25,단독주택,2011,37.35270463269582,126.74086993660721,0
38026877,3865796,월세,300,40.0,26.45,26.45,경기도,시흥시,정왕동,"37.352370126904894,126.74313329058693",4,2023-09-11 18:48:11,20160614,단독주택,2016,37.352370126904894,126.74313329058693,0
38037862,10884184,월세,60,26.0,26.45,26.45,경기도,시흥시,정왕동,"37.346461618670816,126.74206789500491",1,2023-09-11 15:40:44,2003. 05. 14,단독주택,2003,37.346461618670816,126.74206789500491,0
37982283,303647,월세,500,25.0,29.75,29.75,경기도,시흥시,정왕동,"37.352564019004255,126.74678039881024",1,2023-09-06 09:24:43,20110421,단독주택,2011,37.352564019004255,126.74678039881024,0
37962104,303647,월세,300,38.0,33.05,33.05,경기도,시흥시,정왕동,"37.352440346529086,126.74279640535865",3,2023-09-04 15:13:25,20110413,단독주택,2011,37.352440346529086,126.74279640535865,0
37939100,194432,월세,200,25.0,26.45,26.45,경기도,시흥시,정왕동,"37.343404081811855,126.74421469798021",3,2023-09-02 09:42:11,20041019,단독주택,2004,37.343404081811855,126.74421469798021,0
38019094,2644235,월세,100,38.0,29.75,29.75,경기도,시흥시,정왕동,"37.35040205895513,126.74225564449219",3,2023-09-08 17:45:35,2003.02.05,단독주택,2003,37.35040205895513,126.74225564449219,0
37911836,2864681,월세,500,35.0,26.4463,26.4463,경기도,시흥시,정왕동,"37.35376873040498,126.74304355398769",3,2023-09-11 13:18:02,2017,다가구주택,2017,37.35376873040498,126.74304355398769,0
37975576,959581,전세,3300,,29.75,29.75,경기도,시흥시,정왕동,"37.34628657210077,126.75091758866658",3,2023-09-08 16:33:30,2001.10.10,근린생활시설 및 다가구주택,2001,37.34628657210077,126.75091758866658,0
37905408,194432,월세,300,30.0,26.45,26.45,경기도,시흥시,정왕동,"37.35289989942783,126.74426474262654",3,2023-08-30 15:46:23,20111118,단독주택,2011,37.35289989942783,126.74426474262654,0
37844185,457146,월세,200,27.0,26.45,26.45,경기도,시흥시,정왕동,"37.352751848091195,126.73920775858032",4,2023-08-31 13:58:31,20030902,단독주택,2003,37.352751848091195,126.73920775858032,0
38017616,1638157,월세,300,50.0,29.75,29.75,경기도,시흥시,정왕동,"37.35332669827897,126.73907231319765",4,2023-09-08 16:32:27,20140130,공동주택,2014,37.35332669827897,126.73907231319765,0
37998714,5208753,전세,3500,,26.45,26.45,경기도,시흥시,정왕동,"37.353348058002304,126.74659208434794",3,2023-09-08 11:40:02,2015.2.23,단독주택,2015,37.353348058002304,126.74659208434794,0
38042389,1561224,월세,200,30.0,29.75,29.75,경기도,시흥시,정왕동,"37.35031902720574,126.74271582556999",2,2023-09-11 14:58:49,20011224,단독주택,2001,37.35031902720574,126.74271582556999,0
37977658,5235991,월세,300,30.0,26.45,26.45,경기도,시흥시,정왕동,"37.35261255576107,126.74539679707773",4,2023-09-05 16:43:30,2010 5 3,제2종근린생활시설,2010,37.35261255576107,126.74539679707773,0
37669881,2456045,월세,200,30.0,26.45,26.45,경기도,시흥시,정왕동,"37.34860840721706,126.74564556434376",3,2023-08-16 10:47:56,20030610,단독주택,2003,37.34860840721706,126.74564556434376,0
38032752,3148138,월세,300,30.0,29.75,29.75,경기도,시흥시,정왕동,"37.35248026452729,126.74696315304635",3,2023-09-10 16:04:16,2015.01.29,단독주택,2015,37.35248026452729,126.74696315304635,0
38026906,3865796,월세,500,40.0,36.36,36.36,경기도,시흥시,정왕동,"37.354246833430345,126.74717864924324",5,2023-09-11 12:47:55,20140728,단독주택,2014,37.354246833430345,126.74717864924324,0
37815320,4774383,월세,200,24.0,23.14,23.14,경기도,시흥시,정왕동,"37.344099180452815,126.74351344621601",1,2023-08-26 13:34:25,20001130,단독주택,2000,37.344099180452815,126.74351344621601,0
38026834,3865796,월세,100,41.0,26.45,26.45,경기도,시흥시,정왕동,"37.35401439615622,126.73916020628829",3,2023-09-11 18:38:53,20120113,단독주택,2012,37.35401439615622,126.73916020628829,0
37672070,17862973,월세,200,24.0,19.83,19.83,경기도,시흥시,정왕동,"37.34406477489483,126.74356013114308",1,2023-09-01 03:02:23,20020418,단독주택,2002,37.34406477489483,126.74356013114308,0
37867572,10884184,월세,400,30.0,28.1,28.1,경기도,시흥시,정왕동,"37.346757707783354,126.74249065457485",1,2023-09-11 18:30:40,2014. 11. 27,단독주택,2014,37.346757707783354,126.74249065457485,0
38031468,1638157,월세,500,45.0,33.06,33.06,경기도,시흥시,정왕동,"37.35263963907175,126.74705762206987",5,2023-09-10 11:11:51,2019.9.10,단독주택,2019,37.35263963907175,126.74705762206987,0
38032656,5115933,월세,200,30.0,26.45,26.45,경기도,시흥시,정왕동,"37.34880746042438,126.74451324691486",3,2023-09-11 13:10:32,2003.0618,단독주택,2003,37.34880746042438,126.74451324691486,0
37940587,959581,전세,4500,,26.45,26.45,경기도,시흥시,정왕동,"37.35266224366538,126.74432470283577",2,2023-09-02 11:01:22,20121130,다가구주택,2012,37.35266224366538,126.74432470283577,0
37562915,959581,월세,500,50.0,39.67,39.67,경기도,시흥시,정왕동,"37.35263033520542,126.74646897193945",5,2023-09-06 14:26:00,2019.09.10,단독주택,2019,37.35263033520542,126.74646897193945,0
37984293,194432,전세,3500,,26.45,26.45,경기도,시흥시,정왕동,"37.35373754748617,126.74024156605833",3,2023-09-06 11:02:43, 2008.10.06,단독주택,2008,37.35373754748617,126.74024156605833,0
37859623,2864681,월세,200,28.0,26.45,26.45,경기도,시흥시,정왕동,"37.3513148071342,126.74481859108892",3,2023-09-11 13:17:52,2010.06.23,단독주택,2010,37.3513148071342,126.74481859108892,0
38004922,449268,월세,300,30.0,26.45,26.45,경기도,시흥시,정왕동,"37.34990470771953,126.74426358110634",2,2023-09-11 14:40:53,2003.12.9,다가구주택,2003,37.34990470771953,126.74426358110634,0
37567191,959581,전세,3300,,26.45,26.45,경기도,시흥시,정왕동,"37.34675199617743,126.75152364794816",3,2023-08-29 14:39:52,20011010,단독주택,2001,37.34675199617743,126.75152364794816,0
38015471,9004560,월세,200,24.0,28.1,28.1,경기도,시흥시,정왕동,"37.344092941932935,126.74355965534536",1,2023-09-08 14:49:57,2000.11.30,단독주택,2000,37.344092941932935,126.74355965534536,0
37980843,959581,전세,5000,,33.06,33.06,경기도,시흥시,정왕동,"37.353737956147846,126.74717002859515",2,2023-09-08 16:42:28,2014.07.28,근린생활시설 ,2014,37.353737956147846,126.74717002859515,0
37671962,17862973,월세,300,30.0,19.83,19.83,경기도,시흥시,정왕동,"37.34306719676857,126.74445461307592",3,2023-09-01 03:02:23,20020418,단독주택,2002,37.34306719676857,126.74445461307592,0
38027006,2864681,월세,100,41.0,26.45,26.45,경기도,시흥시,정왕동,"37.35402183628861,126.7385697633487",3,2023-09-09 14:32:06,2012.01.13,공동주택,2012,37.35402183628861,126.7385697633487,0
38015464,457146,월세,200,26.0,23.14,23.14,경기도,시흥시,정왕동,"37.353530500202446,126.7413388924401",5,2023-09-11 16:51:19,2012.5.22,단독주택,2012,37.353530500202446,126.7413388924401,0
37980717,303647,월세,200,30.0,29.75,29.75,경기도,시흥시,정왕동,"37.347578762603995,126.74669652237013",2,2023-09-05 19:10:29,20190131,단독주택,2019,37.347578762603995,126.74669652237013,0
38029621,457146,월세,200,28.0,26.45,26.45,경기도,시흥시,정왕동,"37.35137451209945,126.74452252882331",3,2023-09-09 17:42:40,20061127,단독주택,2006,37.35137451209945,126.74452252882331,0
37857058,959581,월세,3000,15.0,29.75,29.75,경기도,시흥시,정왕동,"37.353705210332635,126.74639877667713",4,2023-08-29 14:47:28,23150609,단독주택,1923,37.353705210332635,126.74639877667713,0
37893394,17862973,월세,30,20.0,13.22,13.22,경기도,시흥시,정왕동,"37.34432732770053,126.74319463935164",4,2023-09-04 15:10:49,20030324,근린생활시설,2003,37.34432732770053,126.74319463935164,0
37746010,2644235,월세,200,30.0,26.45,26.45,경기도,시흥시,정왕동,"37.34477278992345,126.74249193133316",1,2023-08-22 16:15:32,2009.05.18,단독주택,2009,37.34477278992345,126.74249193133316,0
38003921,457146,월세,300,30.0,29.75,29.75,경기도,시흥시,정왕동,"37.3529305078324,126.7442325562181",3,2023-09-07 15:50:35,20111118,단독주택,2011,37.3529305078324,126.7442325562181,0
37857230,959581,월세,300,30.0,29.75,29.75,경기도,시흥시,정왕동,"37.353750332670806,126.74654951042007",2,2023-08-29 14:47:54,20140728,제2종근긴생활시설,2014,37.353750332670806,126.74654951042007,0
37789102,959581,월세,300,30.0,29.75,29.75,경기도,시흥시,정왕동,"37.35419220860791,126.73818550194392",2,2023-08-29 14:41:20,20100910,단독주택,2010,37.35419220860791,126.73818550194392,0
37893677,5435754,전세,5500,,29.75,29.75,경기도,시흥시,정왕동,"37.35398379202422,126.73916312371747",2,2023-08-29 16:03:39,2012.01.13,근린생활시설,2012,37.35398379202422,126.73916312371747,0
38025283,303647,월세,300,27.0,29.75,29.75,경기도,시흥시,정왕동,"37.34923306698218,126.74541027971634",2,2023-09-09 12:37:17,20020603,단독주택,2002,37.34923306698218,126.74541027971634,0
38009157,2644235,월세,300,30.0,29.75,29.75,경기도,시흥시,정왕동,"37.34747188097963,126.74563483462451",2,2023-09-11 15:28:09,2003.03.11,단독주택,2003,37.34747188097963,126.74563483462451,0
38020520,3865796,월세,300,42.0,33.06,33.06,경기도,시흥시,정왕동,"37.352605394873024,126.74383112099046",5,2023-09-08 19:07:00,20040511,단독주택,2004,37.352605394873024,126.74383112099046,0
37984267,303647,월세,300,30.0,26.45,26.45,경기도,시흥시,정왕동,"37.353583935012445,126.73986265907986",3,2023-09-06 11:01:24,20080430,단독주택,2008,37.353583935012445,126.73986265907986,0
38044059,457146,월세,300,25.0,26.45,26.45,경기도,시흥시,정왕동,"37.35288003975726,126.74383681099108",1,2023-09-11 17:28:59,20110927,단독주택,2011,37.35288003975726,126.74383681099108,0
37952432,457146,월세,500,45.0,29.75,29.75,경기도,시흥시,정왕동,"37.35341404176756,126.73943733324036",1,2023-09-04 08:18:55,20130514,단독주택,2013,37.35341404176756,126.73943733324036,0
37879648,959581,월세,100,35.0,29.75,29.75,경기도,시흥시,정왕동,"37.35316002862897,126.7397821600888",5,2023-09-08 16:38:29,2007.02.07,근린생활시설 및 단독주택,2007,37.35316002862897,126.7397821600888,0
37841517,5435754,전세,2900,,23.14,23.14,경기도,시흥시,정왕동,"37.35419466255004,126.74205278841424",2,2023-08-26 13:54:50,2012.05.21,단독주택,2012,37.35419466255004,126.74205278841424,0
37622558,959581,월세,300,41.0,29.75,29.75,경기도,시흥시,정왕동,"37.353607708021656,126.73881293449112",3,2023-09-06 14:22:50,2013.09.13,공동주택,2013,37.353607708021656,126.73881293449112,0
37947057,950935,월세,200,28.0,23.14,23.14,경기도,시흥시,정왕동,"37.35377048258269,126.74001267398066",2,2023-09-04 11:27:09,2008.4.24일,단독주택,2008,37.35377048258269,126.74001267398066,0
38035432,1561224,월세,300,30.0,26.45,26.45,경기도,시흥시,정왕동,"37.3493765666238,126.74425691777599",2,2023-09-11 10:26:25,20031209,단독주택,2003,37.3493765666238,126.74425691777599,0
37947918,3865796,월세,1000,38.0,33.06,33.06,경기도,시흥시,정왕동,"37.35306577331455,126.73925739369898",4,2023-09-07 16:25:47,20080430,단독주택,2008,37.35306577331455,126.73925739369898,0
37856814,959581,월세,300,40.0,29.75,29.75,경기도,시흥시,정왕동,"37.3536967066742,126.7469841896074",2,2023-08-29 14:32:46,20150609,단독주택,2015,37.3536967066742,126.7469841896074,0
37789108,959581,월세,300,38.0,29.75,29.75,경기도,시흥시,정왕동,"37.352488406894366,126.74697492620946",3,2023-08-29 14:47:05,20150129,제2종근긴생활시설,2015,37.352488406894366,126.74697492620946,0
38028213,449268,월세,200,30.0,26.45,26.45,경기도,시흥시,정왕동,"37.34878350090021,126.7451443484997",3,2023-09-11 16:23:07,2003.6.18,다가구주택,2003,37.34878350090021,126.7451443484997,0
38003661,457146,월세,300,30.0,26.45,26.45,경기도,시흥시,정왕동,"37.34937962360315,126.74488247484841",2,2023-09-07 15:39:11,20031209,단독주택,2003,37.34937962360315,126.74488247484841,0
